timestamp,rule_id,rule_level,rule_description,srcip,agent,label,campaign_type
2026-07-13T19:54:57.714+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.714+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.718+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.720+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.723+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.725+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.727+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.729+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.731+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.734+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.736+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.739+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.741+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.743+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.745+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.747+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.750+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.756+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.761+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.765+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.767+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.769+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.773+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.776+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.777+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.783+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.784+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.786+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.790+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.790+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.792+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.795+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.798+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.799+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.805+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.805+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.807+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.848+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.849+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.852+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.854+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.859+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.862+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.862+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.862+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.869+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.869+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.874+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.878+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.881+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.882+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.889+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.890+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.890+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.892+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.894+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.896+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.899+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.902+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.904+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.906+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.909+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.911+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.913+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.915+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.918+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.921+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.922+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.924+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.926+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.928+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.931+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.933+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.935+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.937+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.940+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.942+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.944+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.947+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.950+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.952+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.955+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.958+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.959+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.962+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.964+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.967+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.969+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.972+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.975+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.977+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.979+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.982+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.984+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.987+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.989+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.991+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.994+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.996+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:57.999+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.002+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.004+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.006+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.008+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.010+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.012+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.016+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.018+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.021+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.022+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.025+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.027+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.030+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.033+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.035+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.037+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.040+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.043+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.045+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.047+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.049+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.051+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.053+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.056+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.058+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.061+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.063+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.066+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.068+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.070+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.072+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.075+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.077+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.079+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.087+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.088+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.091+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.093+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.096+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.099+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.101+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.104+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.105+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.108+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.110+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.113+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.115+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.117+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.120+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.123+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.125+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.129+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.131+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.133+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.135+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.143+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.145+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.147+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.150+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.152+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.155+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.158+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.160+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.163+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.166+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.168+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.170+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.172+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.175+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.177+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.180+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.182+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.184+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.187+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.189+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.191+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.193+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.195+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.197+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.200+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.203+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.204+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.208+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.210+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.213+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.215+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.217+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.219+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.222+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.224+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.226+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.229+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.231+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.234+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.237+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.239+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.242+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.244+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.247+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.250+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.252+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.255+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.258+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.260+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
2026-07-13T19:54:58.262+0000,86601,3,Suricata: Alert - ET SCAN NMAP OS fingerprint,,CibleWazuh,1,malicious_attack
